bit,active_count,inactive_count,P_active,P_inactive,enrichment,log_odds
1912,25,38,0.010399334442595673,0.014509354715540282,0.7167330784038336,-0.3330517832816766
542,15,23,0.006239600665557404,0.008781977854142803,0.7105006182136838,-0.34178546133461596
1683,598,922,0.24875207986688852,0.3520427644138984,0.7065962009199821,-0.3472959206353981
371,11,17,0.004575707154742097,0.006491027109583811,0.704928065620523,-0.3496595159565688
600,20,31,0.008319467554076539,0.011836578846888126,0.7028608258692646,-0.3525963785069289
668,9,14,0.0037437603993344427,0.005345551737304314,0.7003506117382201,-0.3561741954224573
1845,9,14,0.0037437603993344427,0.005345551737304314,0.7003506117382201,-0.3561741954224573
1397,9,14,0.0037437603993344427,0.005345551737304314,0.7003506117382201,-0.3561741954224573
1338,18,28,0.0074875207986688855,0.010691103474608629,0.7003506089354281,-0.3561741994244414
745,485,756,0.20174708818635606,0.28865979381443296,0.6989095556070399,-0.3582339362401945
1164,190,297,0.07903494176372712,0.1134020618556701,0.6969444867291972,-0.3610495174061548
1638,30,47,0.012479201331114808,0.01794578083237877,0.6953835822546536,-0.3632916687542968
164,7,11,0.0029118136439267887,0.004200076365024819,0.6932763648886527,-0.36632656435667754
1390,21,33,0.008735440931780365,0.012600229095074456,0.6932763600201121,-0.3663265713791882
1629,35,55,0.014559068219633943,0.021000381825124093,0.693276359046404,-0.36632657278369035
1454,45,71,0.018718801996672214,0.027109583810614738,0.6904865142302269,-0.3703588367648921
2021,50,79,0.020798668885191347,0.030164184803360063,0.6895153657168616,-0.3717662966934517
723,12,19,0.004991680532445923,0.007254677357770141,0.6880637576932619,-0.3738737742767037
1006,24,38,0.009983361064891847,0.014509354715540282,0.6880637555433645,-0.373873777401265
401,41,65,0.017054908485856904,0.024818633066055747,0.6871816216367133,-0.3751566525045319
1367,34,54,0.014143094841930116,0.020618556701030927,0.6859401013568011,-0.3769649708749112
708,69,110,0.02870216306156406,0.042000763650248185,0.6833724103741913,-0.3807153112393942
667,106,169,0.04409317803660566,0.06452844597174494,0.6833138068687004,-0.380801071240172
1617,79,126,0.03286189683860233,0.048109965635738834,0.6830579992325921,-0.38117550466737626
1495,5,8,0.0020798668885191347,0.0030546009927453228,0.6808964330756047,-0.38434506505062266
1976,5,8,0.0020798668885191347,0.0030546009927453228,0.6808964330756047,-0.38434506505062266
1785,5,8,0.0020798668885191347,0.0030546009927453228,0.6808964330756047,-0.38434506505062266
938,5,8,0.0020798668885191347,0.0030546009927453228,0.6808964330756047,-0.38434506505062266
1360,5,8,0.0020798668885191347,0.0030546009927453228,0.6808964330756047,-0.38434506505062266
1622,5,8,0.0020798668885191347,0.0030546009927453228,0.6808964330756047,-0.38434506505062266
1555,5,8,0.0020798668885191347,0.0030546009927453228,0.6808964330756047,-0.38434506505062266
1941,5,8,0.0020798668885191347,0.0030546009927453228,0.6808964330756047,-0.38434506505062266
367,15,24,0.006239600665557404,0.009163802978235968,0.6808964261111694,-0.3843450752789554
948,20,32,0.008319467554076539,0.012218403970981291,0.680896425240615,-0.384345076557497
192,50,80,0.020798668885191347,0.030546009927453228,0.680896423673617,-0.3843450788588719
52,23,37,0.00956738768718802,0.014127529591447117,0.67721590371034,-0.3897651444886655
2030,13,21,0.005407653910149751,0.008018327605956471,0.6744116988549417,-0.39391452538839333
1215,13,21,0.005407653910149751,0.008018327605956471,0.6744116988549417,-0.39391452538839333
1607,122,198,0.050748752079866885,0.07560137457044673,0.6712675847639717,-0.3985874364609004
2038,8,13,0.0033277870216306157,0.004963726613211149,0.6704210996897921,-0.39984925702524104
2018,8,13,0.0033277870216306157,0.004963726613211149,0.6704210996897921,-0.39984925702524104
1349,83,135,0.034525790349417634,0.05154639175257732,0.6698003334192895,-0.40077562083283236
1354,19,31,0.007903494176372712,0.011836578846888126,0.6677177849982208,-0.40388967226184774
1451,52,85,0.021630615640599003,0.03245513554791905,0.666477440589157,-0.4057489875143749
2033,90,148,0.03743760399334443,0.05651011836578847,0.6624938172092022,-0.4117440536797197
863,90,148,0.03743760399334443,0.05651011836578847,0.6624938172092022,-0.4117440536797197
808,17,28,0.007071547420965058,0.010691103474608629,0.6614422422919916,-0.4133326124787692
694,188,313,0.07820299500831947,0.11951126384116074,0.6543566901511587,-0.42410267841560806
919,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
511,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
1170,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
95,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
563,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
858,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
1166,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
2040,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
1952,3,5,0.0012479201331114808,0.0019091256204658267,0.6536605838650522,-0.4251670471600456
1415,6,10,0.0024958402662229617,0.0038182512409316535,0.6536605747944232,-0.4251670610367108
1303,9,15,0.0037437603993344427,0.0057273768613974796,0.6536605717708802,-0.42516706566226586
1127,12,20,0.004991680532445923,0.007636502481863307,0.6536605702591084,-0.42516706797504394
874,12,20,0.004991680532445923,0.007636502481863307,0.6536605702591084,-0.42516706797504394
1155,12,20,0.004991680532445923,0.007636502481863307,0.6536605702591084,-0.42516706797504394
188,15,25,0.006239600665557404,0.009545628102329133,0.6536605693520455,-0.4251670693627104
1324,15,25,0.006239600665557404,0.009545628102329133,0.6536605693520455,-0.4251670693627104
1775,15,25,0.006239600665557404,0.009545628102329133,0.6536605693520455,-0.4251670693627104
1174,24,40,0.009983361064891847,0.015273004963726614,0.653660567991451,-0.4251670714442105
227,30,50,0.012479201331114808,0.019091256204658267,0.6536605675379195,-0.42516707213804394
561,529,885,0.22004991680532446,0.33791523482245134,0.6511985674627071,-0.4289406641385064
1440,28,47,0.011647254575707155,0.01794578083237877,0.6490246771424993,-0.4322845396688673
294,187,316,0.07778702163061564,0.12065673921344025,0.6446968662773299,-0.43897504742294774
2009,23,39,0.00956738768718802,0.014891179839633447,0.6424868832404644,-0.44240887761109365
636,10,17,0.004159733777038269,0.006491027109583811,0.6408436974191919,-0.44496969357543936
1333,10,17,0.004159733777038269,0.006491027109583811,0.6408436974191919,-0.44496969357543936
570,47,80,0.019550748752079867,0.030546009927453228,0.6400426384496251,-0.4462204822700657
1893,27,46,0.011231281198003328,0.017563955708285606,0.6394505554782307,-0.4471459784219269
1786,7,12,0.0029118136439267887,0.004581901489117984,0.6355033357421613,-0.4533379393622165
1769,14,24,0.005823627287853577,0.009163802978235968,0.6355033317645915,-0.4533379456211449
189,14,24,0.005823627287853577,0.009163802978235968,0.6355033317645915,-0.4533379456211449
1719,14,24,0.005823627287853577,0.009163802978235968,0.6355033317645915,-0.4533379456211449
355,21,36,0.008735440931780365,0.013745704467353952,0.6355033304387349,-0.4533379477074544
598,42,72,0.01747088186356073,0.027491408934707903,0.6355033291128782,-0.4533379497937639
75,46,79,0.01913477537437604,0.030164184803360063,0.6343541367247278,-0.4551479052144157
1905,18,31,0.0074875207986688855,0.011836578846888126,0.632574744127177,-0.4579568928291994
984,40,69,0.016638935108153077,0.026345933562428408,0.6315561035470778,-0.4595684994163616
1950,33,57,0.01372712146422629,0.021764032073310423,0.6307251089740656,-0.4608851548253447
557,15,26,0.006239600665557404,0.009927453226422299,0.6285197784763658,-0.46438778211306875
1802,15,26,0.006239600665557404,0.009927453226422299,0.6285197784763658,-0.46438778211306875
1527,19,33,0.007903494176372712,0.012600229095074456,0.6272500407740408,-0.4664100287311583
1290,27,47,0.011231281198003328,0.01794578083237877,0.6258452245864223,-0.4686521835217526
180,51,89,0.021214642262895173,0.033982436044291714,0.6242825638755377,-0.47115218638417156
2045,4,7,0.0016638935108153079,0.002672775868652157,0.6225338862405239,-0.47395721639709565
1600,4,7,0.0016638935108153079,0.002672775868652157,0.6225338862405239,-0.47395721639709565
1630,8,14,0.0033277870216306157,0.005345551737304314,0.6225338791792114,-0.473957227739952
880,12,21,0.004991680532445923,0.008018327605956471,0.6225338768254406,-0.47395723152090424
21,16,28,0.0066555740432612314,0.010691103474608629,0.6225338756485551,-0.47395723341138046
263,24,42,0.009983361064891847,0.016036655211912942,0.6225338744716696,-0.4739572353018567
1158,21,37,0.008735440931780365,0.014127529591447117,0.6183275648727781,-0.48073692169894716
1085,21,37,0.008735440931780365,0.014127529591447117,0.6183275648727781,-0.48073692169894716
1777,17,30,0.007071547420965058,0.011454753722794959,0.6173460931908182,-0.48232548334214914
1238,37,66,0.015391014975041598,0.025200458190148912,0.6107434594178822,-0.49307827800047205
1292,88,157,0.036605657237936774,0.05994654448262696,0.6106383210708932,-0.49325044095382253
865,14,25,0.005823627287853577,0.009545628102329133,0.6100831987603091,-0.4941599397049
151,29,52,0.012063227953410981,0.019854906452844597,0.6075691175530963,-0.498289336489223
2042,346,622,0.14392678868552414,0.23749522718594884,0.6060197100813041,-0.5008427685551049
601,5,9,0.0020798668885191347,0.003436426116838488,0.6052412760465471,-0.502128097069506
1907,5,9,0.0020798668885191347,0.003436426116838488,0.6052412760465471,-0.502128097069506
124,5,9,0.0020798668885191347,0.003436426116838488,0.6052412760465471,-0.502128097069506
833,50,90,0.020798668885191347,0.03436426116838488,0.6052412657078161,-0.5021281141515054
160,26,47,0.010815307820299502,0.01794578083237877,0.6026657720303452,-0.5063925111621496
1992,21,38,0.008735440931780365,0.014509354715540282,0.602055786961957,-0.5074051685948353
1803,42,76,0.01747088186356073,0.029018709431080564,0.6020557855906203,-0.5074051708725922
381,37,67,0.015391014975041598,0.025582283314242078,0.6016278854323522,-0.5081161553057859
797,32,58,0.013311148086522463,0.022145857197403588,0.6010671886738419,-0.5090485558970964
1184,27,49,0.011231281198003328,0.018709431080565102,0.6003005216786124,-0.5103248796948783
721,11,20,0.004575707154742097,0.007636502481863307,0.5991888571620995,-0.5121784431434614
552,77,140,0.032029950083194675,0.053455517373043146,0.5991888526632807,-0.512178450651643
216,420,765,0.17470881863560733,0.2920962199312715,0.598120779231252,-0.5139625734664801
1027,79,144,0.03286189683860233,0.054982817869415807,0.5976757494838071,-0.5147068970320775
472,17,31,0.007071547420965058,0.011836578846888126,0.5974317032561329,-0.5151153058835274
1856,92,168,0.03826955074875208,0.06414662084765177,0.5965949614085327,-0.5165168524474898
1763,6,11,0.0024958402662229617,0.004200076365024819,0.5942368875915723,-0.5204772384601266
771,6,11,0.0024958402662229617,0.004200076365024819,0.5942368875915723,-0.5204772384601266
1105,6,11,0.0024958402662229617,0.004200076365024819,0.5942368875915723,-0.5204772384601266
1362,6,11,0.0024958402662229617,0.004200076365024819,0.5942368875915723,-0.5204772384601266
1812,12,22,0.004991680532445923,0.008400152730049638,0.594236882761147,-0.5204772465889141
1444,36,66,0.014975041597337771,0.025200458190148912,0.5942368795408633,-0.5204772520081059
2000,85,156,0.035357737104825294,0.05956471935853379,0.5936020101536736,-0.5215462007572176
1267,37,68,0.015391014975041598,0.025964108438335243,0.5927804165630111,-0.5229312410334419
1569,13,24,0.005407653910149751,0.009163802978235968,0.5901102374180135,-0.5274459164539878
1645,26,48,0.010815307820299502,0.018327605956471937,0.5901102351815525,-0.5274459202438915
1927,29,54,0.012063227953410981,0.020618556701030927,0.5850665577528598,-0.5360296642855316
55,67,125,0.027870216306156406,0.047728140511645666,0.5839367729183247,-0.5379625675658617
1045,31,58,0.012895174708818636,0.022145857197403588,0.5822838391688943,-0.540797253969338
1718,39,73,0.01622296173044925,0.02787323405880107,0.5820265326234773,-0.5412392435896997
1910,25,47,0.010399334442595673,0.01794578083237877,0.579486319474268,-0.5456132239455849
1413,25,47,0.010399334442595673,0.01794578083237877,0.579486319474268,-0.5456132239455849
1782,17,32,0.007071547420965058,0.012218403970981291,0.5787619626821789,-0.5468640039340955
435,17,32,0.007071547420965058,0.012218403970981291,0.5787619626821789,-0.5468640039340955
1898,9,17,0.0037437603993344427,0.006491027109583811,0.576759329217861,-0.5503302065621545
1920,48,91,0.019966722129783693,0.034746086292478044,0.574646652409929,-0.5539999446260341
191,652,1237,0.27121464226289516,0.4723176785032455,0.574220815034789,-0.5547412614562317
1468,10,19,0.004159733777038269,0.007254677357770141,0.5733864670417532,-0.5561953270639919
186,21,40,0.008735440931780365,0.015273004963726614,0.5719529978109571,-0.5586984626377808
1004,22,42,0.009151414309484194,0.016036655211912942,0.5706560521186734,-0.5609686113808803
1558,12,23,0.004991680532445923,0.008781977854142803,0.5684004968483384,-0.5649290086421591
743,48,92,0.019966722129783693,0.03512791141657121,0.5684004931623848,-0.5649290151269415
197,154,296,0.06405990016638935,0.11302023673157693,0.5668002657068538,-0.5677483023815758
706,16,31,0.0066555740432612314,0.011836578846888126,0.5622886623850891,-0.5757399268161385
1698,17,33,0.007071547420965058,0.012600229095074456,0.5612237215279695,-0.5776356623528377
1071,21,41,0.008735440931780365,0.015654830087819777,0.5580029247827271,-0.5833910750684571
1849,21,41,0.008735440931780365,0.015654830087819777,0.5580029247827271,-0.5833910750684571
240,46,90,0.01913477537437604,0.03436426116838488,0.5568219646839908,-0.5855097226724695
325,24,47,0.009983361064891847,0.01794578083237877,0.556306866918191,-0.5864352180651732
1384,89,177,0.0370216306156406,0.06758304696449026,0.5477946367276573,-0.6018548127676128
411,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
347,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
260,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
1002,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
438,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
129,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
1650,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
1515,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
520,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
1788,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
761,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
423,1,2,0.00041597337770382697,0.0007636502481863307,0.5447171977224443,-0.6074885222573521
1728,2,4,0.0008319467554076539,0.0015273004963726614,0.5447171679128048,-0.6074885769823368
183,2,4,0.0008319467554076539,0.0015273004963726614,0.5447171679128048,-0.6074885769823368
16,2,4,0.0008319467554076539,0.0015273004963726614,0.5447171679128048,-0.6074885769823368
773,2,4,0.0008319467554076539,0.0015273004963726614,0.5447171679128048,-0.6074885769823368
1116,2,4,0.0008319467554076539,0.0015273004963726614,0.5447171679128048,-0.6074885769823368
123,2,4,0.0008319467554076539,0.0015273004963726614,0.5447171679128048,-0.6074885769823368
1263,2,4,0.0008319467554076539,0.0015273004963726614,0.5447171679128048,-0.6074885769823368
236,3,6,0.0012479201331114808,0.002290950744558992,0.5447171579762574,-0.6074885952240006
1821,3,6,0.0012479201331114808,0.002290950744558992,0.5447171579762574,-0.6074885952240006
631,3,6,0.0012479201331114808,0.002290950744558992,0.5447171579762574,-0.6074885952240006
99,3,6,0.0012479201331114808,0.002290950744558992,0.5447171579762574,-0.6074885952240006
190,4,8,0.0016638935108153079,0.0030546009927453228,0.5447171530079836,-0.6074886043448329
578,4,8,0.0016638935108153079,0.0030546009927453228,0.5447171530079836,-0.6074886043448329
171,4,8,0.0016638935108153079,0.0030546009927453228,0.5447171530079836,-0.6074886043448329
535,5,10,0.0020798668885191347,0.0038182512409316535,0.5447171500270191,-0.6074886098173325
1310,5,10,0.0020798668885191347,0.0038182512409316535,0.5447171500270191,-0.6074886098173325
1601,6,12,0.0024958402662229617,0.004581901489117984,0.5447171480397096,-0.6074886134656655
1678,6,12,0.0024958402662229617,0.004581901489117984,0.5447171480397096,-0.6074886134656655
1471,6,12,0.0024958402662229617,0.004581901489117984,0.5447171480397096,-0.6074886134656655
1899,6,12,0.0024958402662229617,0.004581901489117984,0.5447171480397096,-0.6074886134656655
150,6,12,0.0024958402662229617,0.004581901489117984,0.5447171480397096,-0.6074886134656655
1054,7,14,0.0029118136439267887,0.005345551737304314,0.5447171466202029,-0.6074886160716175
697,7,14,0.0029118136439267887,0.005345551737304314,0.5447171466202029,-0.6074886160716175
1661,8,16,0.0033277870216306157,0.0061092019854906456,0.5447171455555726,-0.607488618026082
348,9,18,0.0037437603993344427,0.006872852233676976,0.544717144727527,-0.6074886195462207
1329,9,18,0.0037437603993344427,0.006872852233676976,0.544717144727527,-0.6074886195462207
1225,10,20,0.004159733777038269,0.007636502481863307,0.5447171440650903,-0.607488620762332
377,10,20,0.004159733777038269,0.007636502481863307,0.5447171440650903,-0.607488620762332
1386,12,24,0.004991680532445923,0.009163802978235968,0.5447171430714355,-0.6074886225864986
994,13,26,0.005407653910149751,0.009927453226422299,0.5447171426892606,-0.6074886232881009
768,13,26,0.005407653910149751,0.009927453226422299,0.5447171426892606,-0.6074886232881009
443,16,32,0.0066555740432612314,0.012218403970981291,0.544717141829367,-0.6074886248667067
903,17,34,0.007071547420965058,0.012982054219167621,0.5447171416101785,-0.6074886252690964
1832,18,36,0.0074875207986688855,0.013745704467353952,0.5447171414153442,-0.6074886256267761
825,29,58,0.012063227953410981,0.022145857197403588,0.544717140158999,-0.6074886279331938
24,29,58,0.012063227953410981,0.022145857197403588,0.544717140158999,-0.6074886279331938
1604,65,131,0.027038269550748752,0.050019091256204656,0.5405589929293022,-0.6151515027536757
